payroll_employment_fte,payroll_employment_contract,payroll_employment_weeklyHours,id,address_siteState,work_site,work_startDate,work_tenureYears,work_isManager,work_yearsOfService,internal_status,active,fullName,displayName,work_department,eeo_ethnicity,employee_jobLevelId,personal_age,personal_birthDate,personal_nationality,home_legalGender,personal_pronouns,about_superpowers,about_hobbies,home_numberofkids,work_title,about_foodPreferences,internal_probationEndDate,internal_terminationReason,internal_terminationDate,internal_terminationType,humanReadable_payroll_timeSinceLastSalaryChange,timeOffRequest_type,timeOffBalance_totalTaken,peopleanalytics_teamsizeriskindicator,peopleanalytics_numwithsametitleriskindicator,peopleanalytics_yearswithrecentsalaryriskindicator,peopleanalytics_yearswithcurrenttitleriskindicator,peopleanalytics_kidsriskindicator,peopleanalytics_timeofffrequencyriskindicator,peopleanalytics_tenurerankriskindicator,peopleanalytics_ismanagerriskindicator,peopleanalytics_numofdirectreportsriskindicator,peopleanalytics_teamrecentturnoverriskindicator,peopleanalytics_ageriskindicator,peopleanalytics_recentmanagerchangeriskindicator,peopleanalytics_managertenureriskindicator,peopleanalytics_lowriskcounter,peopleanalytics_someriskcounter,peopleanalytics_atriskcounter,payroll_salary_monthlyPayment,payroll_salary_yearlyPayment,financial_bankName,payroll_salary_payFrequency,employeeNumber,Bonus_amount_value,variable_Bonus_amount,Commission_amount_value,executiveBonus_amount_value,lunchVouchers_amount_value,cycleToWork_amount_value,childcareVouchers_amount_value,deduction_seasonTicketLoans_amount,deduction_companyCar_amount,work_manager
1.0,Full-Time,40.666543131630206,3327095866291913728,Haryana,Gurgaon,2019-02-02,6,True,10,Active,True,Ammy Brown,Ammy Brown,Marketing,White,L6,31,1993-02-18,Canada,Male,He/Him,"coffee, fitness, cooking",,0.0,Senior Marketing Manager,Vegetarian,2019-08-03,Unknown,,,0.0,Paid Leave,36.0,50.0,10.0,10.0,10.0,10.0,50.0,10.0,10.0,50.0,100.0,50.0,50.0,50.0,6.0,6.0,1.0,49000,588000,HSBC,monthly,EMP4996,49000.0,58800.0,23520.0,35280.0,1200.0,600.0,0.0,1000.0,0.0,Pamela Isley
1.0,Full-Time,47.389478363389685,3327095999612060672,West Bengal,Kolkata,2019-02-02,6,False,12,Active,True,Joy may Marie,Joy8 Marie8,Customer Service,White,L3,35,1989-07-03,UK,Female,She/Her,"coffee, fitness, cooking","pilates,yoga,craft beer",1.0,Technical Consultant,Any,2019-08-03,Unknown,,,0.0,Paid Leave,31.0,50.0,50.0,10.0,10.0,50.0,50.0,10.0,50.0,50.0,100.0,10.0,10.0,10.0,6.0,6.0,1.0,45500,546000,HSBC,monthly,EMP5152,45500.0,54600.0,0.0,0.0,1200.0,0.0,2000.0,1000.0,0.0,Zatanna Zatara
1.0,Full-Time,38.677606613297954,3327751678353998336,Haryana,Gurgaon,2019-02-02,6,False,11,Active,True,Ammy Brown,Ammy Brown,Platform,White,L1,33,1991-08-29,Canada,Female,She/Her,"theatres and movies, travelling",,0.0,Junior Backend Developer,Any,2019-08-03,Unknown,,,0.0,Paid Leave,35.0,100.0,100.0,10.0,10.0,10.0,50.0,10.0,50.0,100.0,100.0,10.0,100.0,100.0,5.0,2.0,6.0,38500,462000,HSBC,monthly,EMP8731,38500.0,46200.0,0.0,0.0,1200.0,0.0,0.0,1000.0,3000.0,Duke Thomas
1.0,Full-Time,39.30481952946817,3327751828895957504,Karnataka,Bengaluru,2019-02-02,6,True,9,Active,True,Joy may Marie,Joy8 Marie8,Machine Learning,White,L5,30,1994-02-12,UK,Female,She/Her,"sports entertainment, football","pilates,yoga,craft beer",0.0,Senior Data Scientist,Any,2019-08-03,Unknown,,,0.0,Paid Leave,33.0,50.0,10.0,10.0,10.0,10.0,50.0,10.0,10.0,50.0,100.0,50.0,10.0,10.0,8.0,4.0,1.0,44500,534000,HSBC,monthly,EMP4248,44500.0,53400.0,21360.0,32040.0,1200.0,0.0,0.0,0.0,3000.0,Cassandra Cain
1.0,Full-Time,37.30387792203413,3327764027341275648,Karnataka,Bengaluru,2019-02-02,6,False,7,Active,True,Ammy Brown,Ammy Brown,Marketing,White,L1,30,1994-06-20,USA,Male,He/Him,"coffee, fitness, cooking",,0.0,Social Media Coordinator,Any,2019-08-03,Unknown,,,3.0,Sick Leave,43.0,50.0,50.0,100.0,100.0,10.0,100.0,10.0,50.0,50.0,100.0,50.0,50.0,50.0,2.0,7.0,4.0,30500,366000,HSBC,monthly,EMP3993,30500.0,29280.0,7320.0,0.0,1200.0,0.0,0.0,0.0,0.0,Pamela Isley
1.0,Full-Time,46.79508741229063,3327764097746862592,Karnataka,Bengaluru,2019-02-02,6,False,11,Active,True,Joy may Marie,Joy8 Marie8,Marketing,White,L1,35,1989-09-08,UK,Female,She/Her,"coffee, fitness, cooking","pilates,yoga,craft beer",1.0,Social Media Coordinator,Vegetarian,2019-08-03,Unknown,,,0.0,Sick Leave,47.0,50.0,50.0,10.0,10.0,50.0,100.0,10.0,50.0,50.0,100.0,10.0,50.0,50.0,4.0,7.0,2.0,38500,462000,HSBC,monthly,EMP6742,38500.0,36960.0,9240.0,0.0,1200.0,0.0,2000.0,0.0,0.0,Harvey Dent
1.0,Full-Time,36.511394687837495,3327932931854304256,Haryana,Gurgaon,2014-02-02,11,True,14,Active,True,ila Julie Jackson,Ammy Star Brown,Customer Service,White,L3,37,1987-12-23,Canada,Male,He/Him,"theatres and movies, travelling","dancing,reading,horseback riding",0.0,Technical Consultant,Any,2014-08-03,Unknown,,,0.0,Sick Leave,43.0,50.0,50.0,10.0,10.0,10.0,100.0,10.0,10.0,50.0,100.0,10.0,10.0,10.0,8.0,3.0,2.0,57000,684000,HSBC,monthly,EMP7649,57000.0,68400.0,0.0,0.0,1200.0,0.0,0.0,2000.0,3000.0,Zatanna Zatara
1.0,Full-Time,30.793934071469543,3331339736521376768,Karnataka,Bengaluru,2024-01-01,1,False,6,Active,True,Nirmala N,Nirmala N,Platform,White,L1,28,1996-08-31,Canada,Female,She/Her,"sports entertainment, football",,1.0,Junior Backend Developer,Any,2024-07-01,Unknown,,,1.0,Paid Leave,36.0,100.0,100.0,50.0,50.0,50.0,50.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,5.0,8.0,21000,252000,Standard Chartered,monthly,EMP8321,21000.0,25200.0,0.0,0.0,1200.0,600.0,2000.0,0.0,0.0,Damian Wayne
1.0,Full-Time,41.66675269878827,3332163453182804480,Karnataka,Bengaluru,2016-01-01,9,True,13,Active,True,Nirmala Singh,Nirmala Singh,Sales,White,L5,35,1989-01-21,Canada,Female,She/Her,"coffee, fitness, cooking",,1.0,Regional Sales Manager,Any,2016-07-01,Unknown,,,2.0,Paid Leave,32.0,50.0,10.0,100.0,100.0,50.0,50.0,10.0,10.0,50.0,100.0,10.0,10.0,10.0,6.0,4.0,3.0,57000,684000,HSBC,monthly,EMP9349,57000.0,68400.0,27360.0,41040.0,1200.0,0.0,2000.0,1000.0,0.0,Harvey Bullock
1.0,Full-Time,40.471047798685746,3332774295645454848,Karnataka,Bengaluru,2019-02-02,6,False,15,Active,True,Ammy Brown,Ammy Brown,Machine Learning,African American,L3,39,1985-05-16,USA,Male,He/Him,"football, blogging",,1.0,Data Analyst,Vegetarian,2019-08-03,Unknown,,,0.0,Paid Leave,36.0,50.0,50.0,10.0,10.0,50.0,50.0,10.0,50.0,50.0,100.0,10.0,10.0,10.0,6.0,6.0,1.0,51500,618000,HSBC,monthly,EMP906,51500.0,61800.0,0.0,0.0,1200.0,0.0,2000.0,1000.0,0.0,Stephanie Brown
1.0,Full-Time,41.05306546762298,3332774420753154560,Karnataka,Bengaluru,2019-02-02,6,False,13,Active,True,Joy may Marie,Joy8 Marie8,IT,White,L1,34,1990-05-06,Canada,Male,He/Him,"coffee, fitness, cooking","pilates,yoga,craft beer",0.0,IT Support,Any,2019-08-03,Unknown,,,1.0,Paid Leave,33.0,50.0,100.0,50.0,50.0,10.0,50.0,10.0,50.0,50.0,100.0,10.0,50.0,50.0,3.0,8.0,2.0,42500,510000,HSBC,monthly,EMP8952,42500.0,51000.0,0.0,0.0,1200.0,0.0,0.0,1000.0,0.0,Jon Stewart
1.0,Full-Time,44.41487620693974,3332826239474860544,Karnataka,Bengaluru,2019-02-02,6,False,14,Active,True,Ammy Brown,Ammy Brown,Machine Learning,White,L1,35,1989-01-16,USA,Female,She/Her,"football, blogging",,0.0,ML Intern,Vegan,2019-08-03,Unknown,,,3.0,Paid Leave,29.0,50.0,50.0,100.0,100.0,10.0,10.0,10.0,50.0,50.0,100.0,10.0,10.0,10.0,6.0,4.0,3.0,44500,534000,HSBC,monthly,EMP4005,44500.0,53400.0,0.0,0.0,1200.0,600.0,0.0,1000.0,0.0,Stephanie Brown
1.0,Full-Time,38.31394705886029,3332826370630746624,Karnataka,Bengaluru,2019-02-02,6,False,9,Active,True,Joy may Marie,Joy8 Marie8,Platform,White,L3,32,1992-07-08,Canada,Female,She/Her,"sports entertainment, football","pilates,yoga,craft beer",0.0,Backend Developer,Any,2019-08-03,Unknown,,,0.0,Paid Leave,34.0,100.0,50.0,10.0,10.0,10.0,50.0,10.0,50.0,100.0,100.0,50.0,100.0,100.0,4.0,4.0,5.0,39500,474000,HSBC,monthly,EMP9532,39500.0,47400.0,0.0,0.0,1200.0,600.0,0.0,0.0,0.0,Roy Harper
1.0,Full-Time,37.74196056009582,3332849178106659328,West Bengal,Kolkata,2019-02-02,6,False,12,Active,True,Ammy Brown,Ammy Brown,Platform,White,L1,35,1989-11-19,USA,Male,He/Him,"sports entertainment, cooking, blogging",,2.0,Junior Backend Developer,Any,2019-08-03,Unknown,,,3.0,Paid Leave,35.0,100.0,100.0,100.0,100.0,100.0,50.0,10.0,50.0,100.0,100.0,10.0,100.0,100.0,2.0,2.0,9.0,40500,486000,HSBC,monthly,EMP285,40500.0,48600.0,0.0,0.0,1200.0,0.0,4000.0,1000.0,0.0,Connor Hawke
1.0,Full-Time,43.45112549701457,3332849327021228544,Karnataka,Bengaluru,2019-02-02,6,True,10,Active,True,Joy may Marie,Joy8 Marie8,Sales,White,L5,33,1991-09-22,Canada,Female,She/Her,"theatres and movies, travelling","pilates,yoga,craft beer",0.0,Regional Sales Manager,Any,2019-08-03,Unknown,,,1.0,Sick Leave,45.0,50.0,10.0,50.0,50.0,10.0,100.0,10.0,10.0,50.0,100.0,10.0,10.0,10.0,7.0,4.0,2.0,46500,558000,HSBC,monthly,EMP4327,46500.0,55800.0,22320.0,33480.0,1200.0,0.0,0.0,0.0,3000.0,Jim Gordon
1.0,Full-Time,39.094899511837596,3332853635167027712,Haryana,Gurgaon,2015-02-20,10,True,10,Active,True,Pamala Tullin,Pamala Tullin,Human Resources,White,L5,31,1993-03-26,USA,Female,She/Her,"coffee, fitness, cooking",,1.0,HR Manager,Any,2015-08-21,Unknown,,,1.0,Sick Leave,50.0,10.0,10.0,50.0,50.0,50.0,100.0,10.0,10.0,10.0,100.0,50.0,10.0,10.0,7.0,4.0,2.0,52500,630000,HSBC,monthly,EMP6135,52500.0,63000.0,25200.0,37800.0,1200.0,600.0,2000.0,0.0,0.0,Joe Karr
1.0,Full-Time,41.68778579069865,3332903465788638208,Karnataka,Bengaluru,2019-02-02,6,False,12,Active,True,Ammy Brown,Ammy Brown,Platform,White,L1,35,1989-05-13,UK,Female,She/Her,"craft beer, chess",,0.0,Junior Backend Developer,Any,2019-08-03,Unknown,,,0.0,Paid Leave,30.0,100.0,100.0,10.0,10.0,10.0,10.0,10.0,50.0,100.0,100.0,10.0,100.0,100.0,6.0,1.0,6.0,40500,486000,HSBC,monthly,EMP9431,40500.0,48600.0,0.0,0.0,1200.0,0.0,0.0,1000.0,3000.0,Connor Hawke
1.0,Full-Time,42.82620021859983,3332903596701254656,West Bengal,Kolkata,2019-02-02,6,False,9,Active,True,Joy may Marie,Joy8 Marie8,Platform,White,L2,30,1994-07-21,Canada,Female,She/Her,"theatres and movies, travelling","pilates,yoga,craft beer",0.0,Platform Engineer,Vegetarian,2019-08-03,Unknown,,,0.0,Paid Leave,28.0,100.0,50.0,10.0,10.0,10.0,10.0,10.0,50.0,100.0,100.0,50.0,100.0,100.0,5.0,3.0,5.0,37000,444000,HSBC,monthly,EMP6625,37000.0,44400.0,0.0,0.0,1200.0,0.0,0.0,1000.0,3000.0,Roy Harper
1.0,Full-Time,41.62524027549758,3332934634869620736,Karnataka,Bengaluru,2019-02-02,6,False,11,Active,True,Ammy Brown,Ammy Brown,Management,White,L1,32,1992-03-03,UK,Female,She/Her,"coffee, fitness, cooking",,0.0,Management Trainee,Vegan,2019-08-03,Unknown,,,0.0,Paid Leave,35.0,10.0,10.0,10.0,10.0,10.0,50.0,10.0,50.0,10.0,100.0,50.0,10.0,10.0,9.0,3.0,1.0,38500,462000,HSBC,monthly,EMP5057,38500.0,36960.0,9240.0,0.0,1200.0,600.0,0.0,2000.0,0.0,Bruce Wayne
1.0,Full-Time,47.818223416440766,3332934774321840128,Karnataka,Bengaluru,2019-02-02,6,False,6,Active,True,Joy may Marie,Joy8 Marie8,Platform,African American,L2,29,1995-10-01,USA,Male,He/Him,"travelling, chess, sports entertainment","pilates,yoga,craft beer",2.0,Platform Engineer,Any,2019-08-03,Unknown,,,0.0,Paid Leave,32.0,100.0,50.0,10.0,10.0,100.0,50.0,10.0,50.0,100.0,100.0,100.0,100.0,100.0,3.0,3.0,7.0,31000,372000,HSBC,monthly,EMP5095,31000.0,37200.0,0.0,0.0,1200.0,0.0,4000.0,0.0,3000.0,Connor Hawke
1.0,Full-Time,33.01583283099456,3333522038269674496,Haryana,Gurgaon,2024-04-24,0,False,7,Active,True,nocav NO Av,nocav NO Av,Customer Service,Hispanic,L2,30,1994-04-12,USA,Female,She/Her,"sports entertainment, football",,0.0,Support Specialist,Any,2024-10-23,Unknown,,,0.0,Paid Leave,33.0,50.0,10.0,10.0,10.0,10.0,50.0,100.0,50.0,50.0,100.0,50.0,10.0,10.0,6.0,5.0,2.0,24000,288000,Standard Chartered,monthly,EMP7106,24000.0,28800.0,0.0,0.0,1200.0,600.0,0.0,0.0,0.0,Jason Blood
1.0,Full-Time,35.88893537420059,3336664804545789952,Karnataka,Bengaluru,2024-04-01,1,False,7,Active,True,Gunter G. Grayson,Gunter G. Grayson,Platform,White,L1,28,1996-08-06,Canada,Female,She/Her,"coffee, fitness, cooking",,2.0,Junior Backend Developer,Any,2024-09-30,Unknown,,,1.0,Sick Leave,51.0,100.0,100.0,50.0,50.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,3.0,10.0,23000,276000,Standard Chartered,monthly,EMP760,23000.0,27600.0,0.0,0.0,1200.0,600.0,4000.0,0.0,0.0,Damian Wayne
1.0,Full-Time,37.893636015360684,3337350560197115904,Haryana,Gurgaon,2019-02-02,6,False,9,Active,True,Ammy Brown,Ammy Brown,Human Resources,White,L2,33,1991-02-21,USA,Female,She/Her,"coffee, fitness, cooking",,0.0,Recruiter,Any,2019-08-03,Unknown,,,0.0,Sick Leave,46.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0,50.0,10.0,100.0,10.0,10.0,10.0,10.0,1.0,2.0,37000,444000,HSBC,monthly,EMP2288,37000.0,44400.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,Joe Karr
1.0,Full-Time,46.19783077474002,3337350648965365760,Karnataka,Bengaluru,2019-02-02,6,False,6,Active,True,Joy may Marie,Joy8 Marie8,Marketing,White,L3,29,1995-03-22,UK,Male,He/Him,"sports entertainment, football","pilates,yoga,craft beer",1.0,Marketing Analyst,Any,2019-08-03,Unknown,,,3.0,Sick Leave,42.0,50.0,50.0,100.0,100.0,50.0,50.0,10.0,50.0,50.0,100.0,100.0,50.0,50.0,1.0,8.0,4.0,33500,402000,HSBC,monthly,EMP3146,33500.0,32160.0,8040.0,0.0,1200.0,600.0,2000.0,0.0,0.0,Harvey Dent
1.0,Full-Time,32.18453135018143,3337355369461579776,West Bengal,Kolkata,2023-08-17,1,False,3,Active,True,Aquera Test Manager,Aquera Test Manager,Platform,White,L1,27,1997-10-27,UK,Male,He/Him,"travelling, chess, sports entertainment",,1.0,Junior Backend Developer,Any,2024-02-15,Unknown,,,1.0,Paid Leave,36.0,100.0,100.0,50.0,50.0,50.0,50.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,5.0,8.0,15000,180000,Standard Chartered,monthly,EMP2491,15000.0,18000.0,0.0,0.0,1200.0,600.0,2000.0,0.0,0.0,Roy Harper
1.0,Full-Time,45.10919109866501,3337394647273047040,Haryana,Gurgaon,2019-02-02,6,False,12,Active,True,Ammy Brown,Ammy Brown,Marketing,White,L1,34,1990-07-19,USA,Male,He/Him,"coffee, fitness, cooking",,1.0,Social Media Coordinator,Any,2019-08-03,Unknown,,,3.0,Paid Leave,32.0,50.0,50.0,100.0,100.0,50.0,50.0,10.0,50.0,50.0,100.0,10.0,50.0,50.0,2.0,8.0,3.0,40500,486000,HSBC,monthly,EMP6399,40500.0,38880.0,9720.0,0.0,1200.0,0.0,2000.0,1000.0,0.0,Pamela Isley
1.0,Full-Time,40.60764042964132,3337394760452146176,Karnataka,Bengaluru,2019-02-02,6,False,10,Active,True,Joy may Marie,Joy8 Marie8,Platform,White,L1,34,1990-03-01,Canada,Non-Binary,They/Them,"coffee, fitness, cooking","pilates,yoga,craft beer",0.0,Junior Backend Developer,Vegetarian,2019-08-03,Unknown,,,1.0,Sick Leave,49.0,100.0,100.0,50.0,50.0,10.0,100.0,10.0,50.0,100.0,100.0,10.0,100.0,100.0,3.0,3.0,7.0,36500,438000,HSBC,monthly,EMP5360,36500.0,43800.0,0.0,0.0,1200.0,0.0,0.0,1000.0,3000.0,Roy Harper
1.0,Full-Time,35.203561860713926,3337400866863842304,Karnataka,Bengaluru,2023-08-17,1,False,2,Active,True,Aquera Test Manager,Aquera Test Manager,IT,White,L3,23,2001-05-21,USA,Male,He/Him,"coffee, fitness, cooking",,2.0,Network Engineer,Vegetarian,2024-02-15,Unknown,,,1.0,Paid Leave,33.0,50.0,50.0,50.0,50.0,100.0,50.0,100.0,50.0,50.0,100.0,100.0,50.0,50.0,0.0,9.0,4.0,18000,216000,Standard Chartered,monthly,EMP901,18000.0,21600.0,0.0,0.0,1200.0,0.0,4000.0,1000.0,0.0,Guy Gardner
1.0,Full-Time,42.249543025704455,3344407896501781504,Karnataka,Bengaluru,2019-02-02,6,False,10,Active,True,Ammy Brown,Ammy Brown,UI/UX,White,L1,32,1992-12-15,Canada,Male,He/Him,"fitness, coffee, football",,1.0,Junior UX Designer,Any,2019-08-03,Unknown,,,2.0,Paid Leave,31.0,100.0,100.0,100.0,100.0,50.0,50.0,10.0,50.0,100.0,100.0,50.0,100.0,100.0,1.0,4.0,8.0,36500,438000,HSBC,monthly,EMP9994,36500.0,43800.0,0.0,0.0,1200.0,600.0,2000.0,0.0,0.0,Barabara Gordon
1.0,Full-Time,38.65880671308513,3344408036071441408,Karnataka,Bengaluru,2019-02-02,6,False,14,Active,True,Joy may Marie,Joy8 Marie8,UI/UX,White,L1,37,1987-03-15,Canada,Male,He/Him,"fitness, coffee, football","pilates,yoga,craft beer",0.0,Junior UX Designer,Any,2019-08-03,Unknown,,,3.0,Sick Leave,46.0,100.0,100.0,100.0,100.0,10.0,100.0,10.0,50.0,100.0,100.0,10.0,100.0,100.0,3.0,1.0,9.0,44500,534000,HSBC,monthly,EMP8212,44500.0,53400.0,0.0,0.0,1200.0,600.0,0.0,0.0,0.0,Jason Todd
0.5,Part-Time,20.0,3344408880175121408,Karnataka,Bengaluru,2023-08-17,1,False,10,Active,True,Aquera Test Manager,Aquera Test Manager,Platform,Asian,L2,34,1990-04-24,India,Male,He/Him,"fitness, coffee, football",,0.0,Platform Engineer,Vegan,2024-02-15,Unknown,,,1.0,Paid Leave,32.0,100.0,50.0,50.0,50.0,10.0,50.0,100.0,50.0,100.0,100.0,10.0,100.0,100.0,2.0,5.0,6.0,31500,378000,Standard Chartered,bi-weekly,EMP5683,31500.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,Connor Hawke
1.0,Full-Time,30.849778379985402,3344408938568221696,Karnataka,Bengaluru,2023-11-17,1,False,1,Active,True,AqueraTest Manager User,AqueraTest Manager User,Platform,White,L1,22,2002-03-19,Canada,Male,He/Him,"coffee, fitness, cooking",,0.0,Junior Backend Developer,Any,2024-05-17,Unknown,,,1.0,Sick Leave,43.0,100.0,100.0,50.0,50.0,10.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,1.0,3.0,9.0,11000,132000,Standard Chartered,monthly,EMP7288,11000.0,13200.0,0.0,0.0,1200.0,0.0,0.0,1000.0,3000.0,Connor Hawke
1.0,Full-Time,47.59463781726659,3344409034550674432,Karnataka,Bengaluru,2023-01-01,2,False,4,Active,True,sri ram,sri ram,Platform,African American,L2,26,1998-09-10,USA,Male,He/Him,"football, blogging",,1.0,Platform Engineer,Any,2023-07-02,Unknown,,,0.0,Sick Leave,44.0,100.0,50.0,10.0,10.0,50.0,100.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,2.0,4.0,7.0,21000,252000,ICICI,monthly,EMP4918,21000.0,25200.0,0.0,0.0,1200.0,600.0,2000.0,0.0,0.0,Duke Thomas
1.0,Full-Time,32.06593328760194,3344410977218069504,Karnataka,Bengaluru,2023-08-17,1,False,3,Active,True,Aquera Test Manager,Aquera Test Manager,Sales,African American,L3,24,2000-02-23,USA,Male,He/Him,"theatres and movies, travelling",,2.0,Sales Executive,Any,2024-02-15,Unknown,,,1.0,Paid Leave,27.0,50.0,50.0,50.0,50.0,100.0,10.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,3.0,6.0,4.0,20000,240000,Standard Chartered,monthly,EMP4946,20000.0,19200.0,4800.0,0.0,1200.0,600.0,4000.0,0.0,0.0,Arnold Flass
1.0,Full-Time,35.011990324406405,3344412657816962048,Karnataka,Bengaluru,2023-08-17,1,False,5,Active,True,Aquera Test Manager,Aquera Test Manager,IT,White,L2,27,1997-12-22,Canada,Female,She/Her,"coffee, fitness, cooking",,1.0,System Administrator,Vegetarian,2024-02-15,Unknown,,,1.0,Maternity Leave,189.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,50.0,50.0,100.0,100.0,50.0,50.0,0.0,10.0,3.0,21500,258000,Standard Chartered,monthly,EMP8639,21500.0,25800.0,0.0,0.0,1200.0,0.0,2000.0,0.0,3000.0,Jon Stewart
1.0,Full-Time,32.93911415071243,3344416105971057664,Haryana,Gurgaon,2023-08-17,1,False,9,Active,True,Aquera Test Manager,Aquera Test Manager,UI/UX,African American,L1,33,1991-02-11,USA,Female,She/Her,"craft beer, chess",,0.0,Junior UX Designer,Any,2024-02-15,Unknown,,,1.0,Unpaid Leave,36.0,100.0,100.0,50.0,50.0,10.0,50.0,100.0,50.0,100.0,100.0,10.0,100.0,100.0,2.0,4.0,7.0,27000,324000,Standard Chartered,monthly,EMP5829,27000.0,32400.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,Richard Grayson
1.0,Full-Time,33.59664973486403,3344416262393431040,Karnataka,Bengaluru,2023-11-17,1,False,4,Active,True,AqueraTest Manager User,AqueraTest Manager User,Machine Learning,White,L3,28,1996-09-11,USA,Female,She/Her,"theatres and movies, travelling",,1.0,Data Analyst,Vegetarian,2024-05-17,Unknown,,,1.0,Sick Leave,51.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,2.0,7.0,4.0,22000,264000,Standard Chartered,monthly,EMP4553,22000.0,26400.0,0.0,0.0,1200.0,600.0,2000.0,1000.0,0.0,Stephanie Brown
1.0,Full-Time,40.31983398060851,3344420900521903104,Karnataka,Bengaluru,2023-01-01,2,False,4,Active,True,sri ram,sri ram,Customer Service,White,L1,26,1998-12-19,Canada,Female,She/Her,"theatres and movies, travelling",,0.0,Customer Service Associate,Any,2023-07-02,Unknown,,,1.0,Paid Leave,35.0,50.0,50.0,50.0,50.0,10.0,50.0,50.0,50.0,50.0,100.0,100.0,10.0,10.0,3.0,8.0,2.0,18500,222000,ICICI,monthly,EMP4665,18500.0,22200.0,0.0,0.0,1200.0,0.0,0.0,1000.0,3000.0,Jason Blood
1.0,Full-Time,32.24938867813975,3344426328756585472,West Bengal,Kolkata,2023-11-17,1,False,9,Active,True,AqueraTest Manager User,AqueraTest Manager User,Machine Learning,White,L1,30,1995-01-03,Canada,Male,He/Him,"football, blogging",,0.0,ML Intern,Any,2024-05-17,Unknown,,,1.0,Unpaid Leave,36.0,50.0,50.0,50.0,50.0,10.0,50.0,100.0,50.0,50.0,100.0,50.0,10.0,10.0,3.0,8.0,2.0,27000,324000,Standard Chartered,monthly,EMP3530,27000.0,32400.0,0.0,0.0,1200.0,0.0,0.0,0.0,3000.0,Stephanie Brown
1.0,Full-Time,30.838558852031213,3344431513486754816,Haryana,Gurgaon,2024-01-19,1,False,5,Active,True,Hanu Dale,Hanu Dale,Customer Service,White,L2,28,1996-07-05,USA,Female,She/Her,"theatres and movies, travelling",,1.0,Support Specialist,Any,2024-07-19,Unknown,,,1.0,Sick Leave,46.0,50.0,10.0,50.0,50.0,50.0,100.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,3.0,6.0,4.0,21500,258000,Standard Chartered,monthly,EMP2186,21500.0,25800.0,0.0,0.0,1200.0,600.0,2000.0,1000.0,0.0,Selina Kyle
1.0,Full-Time,46.241790322495866,3353298577244816384,Haryana,Gurgaon,2015-02-10,10,True,15,Active,True,Alan Hall,Alan Hall,Human Resources,White,L6,37,1987-01-26,UK,Male,He/Him,"craft beer, blogging",,0.0,HR Director,Any,2015-08-11,Unknown,,,0.0,Sick Leave,45.0,10.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0,10.0,100.0,10.0,10.0,10.0,11.0,0.0,2.0,65000,780000,HSBC,monthly,EMP9572,65000.0,78000.0,31200.0,46800.0,1200.0,0.0,0.0,0.0,0.0,Joe Karr
1.0,Full-Time,46.18861730931596,3359703478782919680,West Bengal,Kolkata,2015-05-01,9,True,12,Active,True,Lara Kirby,Lara Kirby,Sales,White,L5,34,1990-09-28,UK,Female,She/Her,"craft beer, blogging",,0.0,Regional Sales Manager,Any,2015-10-30,Unknown,,,0.0,Sick Leave,45.0,50.0,10.0,10.0,10.0,10.0,100.0,10.0,10.0,50.0,100.0,10.0,10.0,10.0,9.0,2.0,2.0,55000,660000,HSBC,monthly,EMP8094,55000.0,66000.0,26400.0,39600.0,1200.0,600.0,0.0,0.0,0.0,Harvey Bullock
1.0,Full-Time,42.45823577467243,3359712232547025408,Karnataka,Bengaluru,2015-03-10,10,True,15,Active,True,Jane Hunter,Jane Hunter,Management,White,L6,37,1987-02-06,Canada,Female,She/Her,"fitness, coffee, football",,0.0,Project Manager,Any,2015-09-08,Unknown,,,1.0,Paid Leave,34.0,10.0,10.0,50.0,50.0,10.0,50.0,10.0,10.0,10.0,100.0,10.0,10.0,10.0,9.0,3.0,1.0,65000,780000,HSBC,monthly,EMP7043,65000.0,78000.0,31200.0,46800.0,1200.0,0.0,0.0,0.0,3000.0,Bruce Wayne
1.0,Full-Time,43.67736722090311,3359715838188847616,Karnataka,Bengaluru,2015-03-02,10,True,10,Active,True,Laura Bateson,Laura Bateson,Marketing,African American,L5,31,1993-08-07,USA,Female,She/Her,"theatres and movies, travelling",,2.0,Marketing Manager,Any,2015-08-31,Unknown,,,0.0,Sick Leave,48.0,50.0,10.0,10.0,10.0,100.0,100.0,10.0,10.0,50.0,100.0,50.0,50.0,50.0,5.0,5.0,3.0,52500,630000,HSBC,monthly,EMP3757,52500.0,63000.0,25200.0,37800.0,1200.0,0.0,4000.0,0.0,0.0,Harvey Dent
